GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,RCPTOTI,ESTAB,ECTGE20,EMP,PAYANN,EMPAVPW,HOURS,PAYANPW,CSTMTOT,RCPTOT,VALADD,CEXTOT
0400000US18,18,Indiana,32411,Petroleum refineries,2012,0,3,2,g,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,324110,Petroleum refineries,2012,0,3,2,g,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,32412,"Asphalt paving, roofing, and saturated materials manufacturing",2012,1,46,8,873,51067,D,1262,32670,527132,D,460075,D
0400000US18,18,Indiana,324121,Asphalt paving mixture and block manufacturing,2012,5,36,3,282,14196,D,361,9203,D,194597,D,D
0400000US18,18,Indiana,324122,Asphalt shingle and coating materials manufacturing,2012,0,10,5,591,36871,481,901,23467,D,D,D,D
0400000US18,18,Indiana,32419,Other petroleum and coal products manufacturing,2012,1,14,9,f,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,324191,Petroleum lubricating oil and grease manufacturing,2012,1,11,7,f,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,324199,All other petroleum and coal products manufacturing,2012,1,3,2,b,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,325,Chemical manufacturing,2012,1,310,163,19716,1318452,11848,24256,652068,11684036,28661590,17257496,1034785
0400000US18,18,Indiana,3251,Basic chemical manufacturing,2012,2,70,42,2516,161679,1717,3578,97693,3432151,4224907,762022,513307
0400000US18,18,Indiana,32512,Industrial gas manufacturing,2012,0,17,7,373,25893,184,445,11850,D,274260,D,D
0400000US18,18,Indiana,325120,Industrial gas manufacturing,2012,0,17,7,373,25893,184,445,11850,D,274260,D,D
0400000US18,18,Indiana,32513,Synthetic dye and pigment manufacturing,2012,6,6,4,262,13940,221,406,10281,D,D,D,D
0400000US18,18,Indiana,325130,Synthetic dye and pigment manufacturing,2012,6,6,4,262,13940,221,406,10281,D,D,D,D
0400000US18,18,Indiana,32518,Other basic inorganic chemical manufacturing,2012,4,19,11,582,41502,451,885,29710,D,D,D,D
0400000US18,18,Indiana,325180,Other basic inorganic chemical manufacturing,2012,4,19,11,582,41502,451,885,29710,D,D,D,D
0400000US18,18,Indiana,32519,Other basic organic chemical manufacturing,2012,2,28,20,1299,80344,861,1842,45852,3015065,3372082,353035,D
0400000US18,18,Indiana,325193,Ethyl alcohol manufacturing,2012,2,14,14,807,44517,625,1367,30295,D,2897258,D,D
0400000US18,18,Indiana,325199,All other basic organic chemical manufacturing,2012,0,14,6,493,35827,237,475,15557,D,474824,D,D
0400000US18,18,Indiana,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",2012,0,44,30,3029,201442,2190,4524,122395,1904108,2717116,834022,100129
0400000US18,18,Indiana,32521,Resin and synthetic rubber manufacturing,2012,0,44,30,3029,201442,2190,4524,122395,1904108,2717116,834022,100129
0400000US18,18,Indiana,325211,Plastics material and resin manufacturing,2012,0,36,27,2802,188577,2025,4156,114608,D,2447331,D,97518
0400000US18,18,Indiana,325212,Synthetic rubber manufacturing,2012,2,8,3,227,12865,165,368,7787,D,269785,D,2611
0400000US18,18,Indiana,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",2012,6,15,4,206,8835,157,329,5131,D,D,D,1875
0400000US18,18,Indiana,32531,Fertilizer manufacturing,2012,8,11,3,147,D,115,D,D,D,D,D,D
0400000US18,18,Indiana,325314,Fertilizer (mixing only) manufacturing,2012,8,10,2,c,D,D,177,D,D,D,D,D
0400000US18,18,Indiana,32532,Pesticide and other agricultural chemical manufacturing,2012,2,4,1,60,D,43,D,D,D,D,D,D
0400000US18,18,Indiana,325320,Pesticide and other agricultural chemical manufacturing,2012,2,4,1,60,D,43,D,D,D,D,D,D
0400000US18,18,Indiana,3254,Pharmaceutical and medicine manufacturing,2012,1,34,17,7858,626872,3906,7983,264359,4281728,17616989,13602985,335479
0400000US18,18,Indiana,32541,Pharmaceutical and medicine manufacturing,2012,1,34,17,7858,626872,3906,7983,264359,4281728,17616989,13602985,335479
0400000US18,18,Indiana,325411,Medicinal and botanical manufacturing,2012,0,4,2,f,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,325412,Pharmaceutical preparation manufacturing,2012,0,21,10,5261,419310,3077,6344,219961,3418266,14529432,11358457,300510
0400000US18,18,Indiana,325413,In-vitro diagnostic substance manufacturing,2012,7,4,2,g,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,325414,Biological product (except diagnostic) manufacturing,2012,2,5,3,244,10395,119,244,D,D,D,D,D
0400000US18,18,Indiana,3255,"Paint, coating, and adhesive manufacturing",2012,3,43,16,1488,82019,846,1694,36303,D,D,D,11077
0400000US18,18,Indiana,32551,Paint and coating manufacturing,2012,1,29,10,982,55393,524,1058,23378,152678,272820,120261,5801
0400000US18,18,Indiana,325510,Paint and coating manufacturing,2012,1,29,10,982,55393,524,1058,23378,152678,272820,120261,5801
0400000US18,18,Indiana,32552,Adhesive manufacturing,2012,4,14,6,507,26626,323,636,12925,D,D,D,5276
0400000US18,18,Indiana,325520,Adhesive manufacturing,2012,4,14,6,507,26626,323,636,12925,D,D,D,5276
0400000US18,18,Indiana,3256,"Soap, cleaning compound, and toilet preparation manufacturing",2012,2,44,19,1499,80311,983,1995,45343,D,1449389,D,29306
0400000US18,18,Indiana,32561,Soap and cleaning compound manufacturing,2012,0,37,14,1031,59835,618,1276,31788,357039,D,846639,21217
0400000US18,18,Indiana,325611,Soap and other detergent manufacturing,2012,0,18,6,636,39277,426,871,24247,285726,D,792920,16486
0400000US18,18,Indiana,325612,Polish and other sanitation good manufacturing,2012,2,16,7,354,17419,169,D,6039,D,D,D,D
0400000US18,18,Indiana,325613,Surface active agent manufacturing,2012,9,3,1,42,3139,24,D,1502,D,D,D,D
0400000US18,18,Indiana,32562,Toilet preparation manufacturing,2012,8,7,5,468,20476,365,719,13555,D,D,D,8089
0400000US18,18,Indiana,325620,Toilet preparation manufacturing,2012,8,7,5,468,20476,365,719,13555,D,D,D,8089
0400000US18,18,Indiana,3259,Other chemical product and preparation manufacturing,2012,2,60,35,3120,157294,2049,4153,80844,D,2020331,D,43612
0400000US18,18,Indiana,32591,Printing ink manufacturing,2012,4,7,4,c,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,325910,Printing ink manufacturing,2012,4,7,4,c,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,32599,All other chemical product and preparation manufacturing,2012,2,52,30,2856,142419,1876,3760,72832,1014657,1749996,749819,41945
0400000US18,18,Indiana,325991,Custom compounding of purchased resins,2012,0,21,18,1290,74778,902,1674,38217,D,1033725,D,13036
0400000US18,18,Indiana,325992,"Photographic film, paper, plate, and chemical manufacturing",2012,2,5,0,36,1407,17,32,510,5673,7874,2213,52
0400000US18,18,Indiana,325998,All other miscellaneous chemical product and preparation manufacturing,2012,6,26,12,1530,66234,957,2054,34105,D,708397,D,28857
0400000US18,18,Indiana,326,Plastics and rubber products manufacturing,2012,1,508,308,36351,1507223,29226,59027,987573,6063883,9914869,3877902,308054
0400000US18,18,Indiana,3261,Plastics product manufacturing,2012,1,422,260,29943,1220821,24101,48755,786834,4839660,8471358,3652907,248896
0400000US18,18,Indiana,32611,Plastics packaging materials and unlaminated film and sheet manufacturing,2012,0,40,32,4208,219047,3307,6837,145974,1183874,1896453,705359,66762
0400000US18,18,Indiana,326111,Plastics bag and pouch manufacturing,2012,0,5,4,433,19584,362,829,14723,D,D,D,D
0400000US18,18,Indiana,326112,Plastics packaging film and sheet (including laminated) manufacturing,2012,0,10,8,1690,92446,1357,2856,62657,D,D,D,D
0400000US18,18,Indiana,326113,Unlaminated plastics film and sheet (except packaging) manufacturing,2012,0,25,20,2085,107017,1588,3152,68594,479745,868370,396157,42782
0400000US18,18,Indiana,32612,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",2012,0,29,18,1533,63343,1135,2344,37025,212460,419517,212731,23243
0400000US18,18,Indiana,326121,Unlaminated plastics profile shape manufacturing,2012,0,14,9,934,40932,640,1338,19897,91257,187134,98989,17359
0400000US18,18,Indiana,326122,Plastics pipe and pipe fitting manufacturing,2012,0,15,9,600,22411,496,1006,17128,121203,232383,113742,5884
0400000US18,18,Indiana,32613,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",2012,7,7,4,497,22679,370,743,13702,D,D,D,2802
0400000US18,18,Indiana,326130,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",2012,7,7,4,497,22679,370,743,13702,D,D,D,2802
0400000US18,18,Indiana,32614,Polystyrene foam product manufacturing,2012,4,14,11,1036,42958,859,1827,32326,D,D,D,2992
0400000US18,18,Indiana,326140,Polystyrene foam product manufacturing,2012,4,14,11,1036,42958,859,1827,32326,D,D,D,2992
0400000US18,18,Indiana,32615,Urethane and other foam product (except polystyrene) manufacturing,2012,1,27,18,1856,69793,1443,3078,45804,287545,487726,202963,4348
0400000US18,18,Indiana,326150,Urethane and other foam product (except polystyrene) manufacturing,2012,1,27,18,1856,69793,1443,3078,45804,287545,487726,202963,4348
0400000US18,18,Indiana,32616,Plastics bottle manufacturing,2012,0,17,15,1669,63093,1402,2736,46979,422532,548775,125859,13615
0400000US18,18,Indiana,326160,Plastics bottle manufacturing,2012,0,17,15,1669,63093,1402,2736,46979,422532,548775,125859,13615
0400000US18,18,Indiana,32619,Other plastics product manufacturing,2012,1,288,162,19145,739908,15586,31190,465024,2482653,4672108,2210472,135134
0400000US18,18,Indiana,326191,Plastics plumbing fixture manufacturing,2012,0,19,11,1007,32228,738,1450,18208,86862,189850,103363,3617
0400000US18,18,Indiana,326199,All other plastics product manufacturing,2012,1,269,151,18138,707680,14848,29740,446816,2395791,4482258,2107109,131517
0400000US18,18,Indiana,3262,Rubber product manufacturing,2012,1,86,48,6408,286402,5125,10272,200739,1224223,1443511,224995,59158
0400000US18,18,Indiana,32621,Tire manufacturing,2012,0,16,6,1999,123838,1615,3266,D,715980,D,-185287,40674
0400000US18,18,Indiana,326211,Tire manufacturing (except retreading),2012,0,3,2,g,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,326212,Tire retreading,2012,0,13,4,e,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,32622,Rubber and plastics hoses and belting manufacturing,2012,1,7,3,314,10493,238,471,D,43034,D,31809,D
0400000US18,18,Indiana,326220,Rubber and plastics hoses and belting manufacturing,2012,1,7,3,314,10493,238,471,D,43034,D,31809,D
0400000US18,18,Indiana,32629,Other rubber product manufacturing,2012,1,63,39,4095,152071,3272,6535,98710,465209,840985,378473,D
0400000US18,18,Indiana,326291,Rubber product manufacturing for mechanical use,2012,1,40,26,3407,125392,2777,5506,84148,389496,700224,313158,9801
0400000US18,18,Indiana,326299,All other rubber product manufacturing,2012,2,23,13,688,26679,495,1029,14562,75713,140761,65315,D
0400000US18,18,Indiana,327,Nonmetallic mineral product manufacturing,2012,2,448,152,13072,613910,10311,20524,447577,1779918,3541889,1753013,121873
0400000US18,18,Indiana,3271,Clay product and refractory manufacturing,2012,2,33,18,f,32442,D,1022,20685,74139,D,83972,D
0400000US18,18,Indiana,32711,"Pottery, ceramics, and plumbing fixture manufacturing",2012,0,6,1,b,D,D,82,D,D,D,D,D
0400000US18,18,Indiana,327110,"Pottery, ceramics, and plumbing fixture manufacturing",2012,0,6,1,b,D,D,82,D,D,D,D,D
0400000US18,18,Indiana,32712,Clay building material and refractories manufacturing,2012,2,27,17,708,D,537,940,D,D,D,D,D
0400000US18,18,Indiana,327120,Clay building material and refractories manufacturing,2012,2,27,17,708,D,537,940,D,D,D,D,D
0400000US18,18,Indiana,3272,Glass and glass product manufacturing,2012,1,44,27,4489,211818,3756,7602,158569,585442,1105605,538635,52896
0400000US18,18,Indiana,32721,Glass and glass product manufacturing,2012,1,44,27,4489,211818,3756,7602,158569,585442,1105605,538635,52896
0400000US18,18,Indiana,327213,Glass container manufacturing,2012,0,5,5,1359,76428,1202,2342,64570,D,435889,D,D
0400000US18,18,Indiana,327215,Glass product manufacturing made of purchased glass,2012,2,35,19,3013,130756,2487,5122,91810,412865,650179,246850,30084
0400000US18,18,Indiana,3273,Cement and concrete product manufacturing,2012,3,271,62,4266,192622,3195,6160,132081,531612,1132300,593087,40169
0400000US18,18,Indiana,32731,Cement manufacturing,2012,2,7,4,625,36605,429,865,22332,95331,228120,134969,12906
0400000US18,18,Indiana,327310,Cement manufacturing,2012,2,7,4,625,36605,429,865,22332,95331,228120,134969,12906
0400000US18,18,Indiana,32732,Ready-mix concrete manufacturing,2012,5,163,35,2120,96555,1676,3218,71779,278141,547774,269657,12470
0400000US18,18,Indiana,327320,Ready-mix concrete manufacturing,2012,5,163,35,2120,96555,1676,3218,71779,278141,547774,269657,12470
0400000US18,18,Indiana,32733,"Concrete pipe, brick, and block manufacturing",2012,5,30,8,530,20532,376,653,12500,54119,128339,70946,3431
0400000US18,18,Indiana,327331,Concrete block and brick manufacturing,2012,4,19,3,253,10570,151,303,5258,35560,78799,40191,2034
0400000US18,18,Indiana,327332,Concrete pipe manufacturing,2012,6,11,5,278,9962,226,350,7242,18559,49540,30755,1397
0400000US18,18,Indiana,32739,Other concrete product manufacturing,2012,1,71,15,990,38930,713,1424,25470,104021,228067,117515,11362
0400000US18,18,Indiana,327390,Other concrete product manufacturing,2012,1,71,15,990,38930,713,1424,25470,104021,228067,117515,11362
0400000US18,18,Indiana,3274,Lime and gypsum product manufacturing,2012,0,7,7,f,33446,D,1042,25448,196956,D,109064,D
0400000US18,18,Indiana,32742,Gypsum product manufacturing,2012,0,5,5,f,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,327420,Gypsum product manufacturing,2012,0,5,5,f,D,D,D,D,D,D,D,D
0400000US18,18,Indiana,3279,Other nonmetallic mineral product manufacturing,2012,1,93,38,2939,143582,2271,4698,110794,391769,840114,428255,D
0400000US18,18,Indiana,32791,Abrasive product manufacturing,2012,0,8,4,204,7963,164,316,5691,16229,D,20173,1569
0400000US18,18,Indiana,327910,Abrasive product manufacturing,2012,0,8,4,204,7963,164,316,5691,16229,D,20173,1569
0400000US18,18,Indiana,32799,All other nonmetallic mineral product manufacturing,2012,1,85,34,2735,135619,2107,4382,105103,375540,D,408082,D
0400000US18,18,Indiana,327991,Cut stone and stone product manufacturing,2012,2,51,18,872,35852,669,1235,24363,34884,D,77915,D
0400000US18,18,Indiana,327992,Ground or treated mineral and earth manufacturing,2012,4,12,3,175,9873,133,289,7113,D,D,D,D
0400000US18,18,Indiana,327993,Mineral wool manufacturing,2012,1,17,10,1544,82854,1180,2609,67291,267392,D,237711,D
0400000US18,18,Indiana,327999,All other miscellaneous nonmetallic mineral product manufacturing,2012,0,5,3,145,7040,126,249,6336,D,D,D,D
0400000US18,18,Indiana,331,Primary metal manufacturing,2012,0,232,172,41701,2863601,33572,74892,2215213,24541630,34678126,10143955,1045337
0400000US18,18,Indiana,3311,Iron and steel mills and ferroalloy manufacturing,2012,0,38,33,20882,1782876,16612,38357,1429668,17207027,24044883,6822602,545667
0400000US18,18,Indiana,33111,Iron and steel mills and ferroalloy manufacturing,2012,0,38,33,20882,1782876,16612,38357,1429668,17207027,24044883,6822602,545667
0400000US18,18,Indiana,331110,Iron and steel mills and ferroalloy manufacturing,2012,0,38,33,20882,1782876,16612,38357,1429668,17207027,24044883,6822602,545667
0400000US18,18,Indiana,3312,Steel product manufacturing from purchased steel,2012,1,23,20,2529,119093,2046,4167,86852,777690,1119564,346712,23877
0400000US18,18,Indiana,33121,Iron and steel pipe and tube manufacturing from purchased steel,2012,0,9,9,1358,61747,1118,2256,45538,426052,612731,188798,17029
0400000US18,18,Indiana,331210,Iron and steel pipe and tube manufacturing from purchased steel,2012,0,9,9,1358,61747,1118,2256,45538,426052,612731,188798,17029
0400000US18,18,Indiana,33122,Rolling and drawing of purchased steel,2012,2,14,11,1171,57346,928,1911,41314,351638,506833,157914,6848
0400000US18,18,Indiana,331221,Rolled steel shape manufacturing,2012,4,4,3,157,8303,112,241,5160,45681,D,25853,D
0400000US18,18,Indiana,331222,Steel wire drawing,2012,1,10,8,1013,49043,815,1670,36154,305957,D,132061,D
0400000US18,18,Indiana,3313,Alumina and aluminum production and processing,2012,1,46,35,5438,332531,4258,9223,238048,2656647,3735701,1066979,88856
0400000US18,18,Indiana,33131,Alumina and aluminum production and processing,2012,1,46,35,5438,332531,4258,9223,238048,2656647,3735701,1066979,88856
0400000US18,18,Indiana,331313,Alumina refining and primary aluminum production,2012,0,3,3,785,60710,D,D,D,D,D,D,16157
0400000US18,18,Indiana,331314,Secondary smelting and alloying of aluminum,2012,2,15,13,778,35111,D,D,D,D,D,D,20511
0400000US18,18,Indiana,331315,"Aluminum sheet, plate, and foil manufacturing",2012,0,7,4,1533,114841,1179,2794,79092,1098781,1544611,434481,30491
0400000US18,18,Indiana,331318,"Other aluminum rolling, drawing, and extruding",2012,1,21,15,2341,121869,1795,3806,88414,639958,1045150,403338,21697
0400000US18,18,Indiana,3314,Nonferrous metal (except aluminum) production and processing,2012,0,40,27,2999,164235,2377,5132,114771,2511987,2932552,440686,123037
0400000US18,18,Indiana,33141,Nonferrous metal (except aluminum) smelting and refining,2012,0,5,3,219,14354,120,259,6016,78204,D,31798,2932
0400000US18,18,Indiana,331410,Nonferrous metal (except aluminum) smelting and refining,2012,0,5,3,219,14354,120,259,6016,78204,D,31798,2932
0400000US18,18,Indiana,33142,"Copper rolling, drawing, extruding, and alloying",2012,0,18,14,1269,62491,987,2182,43680,1894917,1901463,10514,81059
0400000US18,18,Indiana,331420,"Copper rolling, drawing, extruding, and alloying",2012,0,18,14,1269,62491,987,2182,43680,1894917,1901463,10514,81059
0400000US18,18,Indiana,33149,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",2012,0,17,10,1511,87390,1270,2691,65075,538866,D,398374,39046
0400000US18,18,Indiana,331491,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",2012,0,8,4,882,47302,747,1715,37071,122291,D,121402,D
0400000US18,18,Indiana,331492,"Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)",2012,0,9,6,629,40088,523,976,28004,416575,D,276972,D
0400000US18,18,Indiana,3315,Foundries,2012,0,85,57,9854,464866,8280,18013,345874,1388279,2845426,1466976,263900
0400000US18,18,Indiana,33151,Ferrous metal foundries,2012,0,43,30,6115,292458,5066,11347,209231,849457,1698489,850387,81877
0400000US18,18,Indiana,331511,Iron foundries,2012,0,32,22,4314,208089,3606,8370,153419,695859,1338871,639131,60434
0400000US18,18,Indiana,331512,Steel investment foundries,2012,0,5,5,f,D,D,D,D,D,180090,D,D
0400000US18,18,Indiana,331513,Steel foundries (except investment),2012,0,6,3,f,D,D,D,D,D,179528,D,D
0400000US18,18,Indiana,33152,Nonferrous metal foundries,2012,0,42,27,3739,172408,3214,6666,136643,538822,1146937,616589,182023
0400000US18,18,Indiana,331523,Nonferrous metal die-casting foundries,2012,0,17,12,2691,129268,2407,4943,107067,448485,957272,516447,170030
0400000US18,18,Indiana,331524,Aluminum foundries (except die-casting),2012,0,15,8,650,23860,486,1023,16700,38527,92755,54097,D
0400000US18,18,Indiana,331529,Other nonferrous metal foundries (except die-casting),2012,0,10,7,398,19280,321,700,12876,51810,96910,46045,D
0400000US18,18,Indiana,332,Fabricated metal product manufacturing,2012,1,1730,617,54897,2478216,42109,85986,1662485,7811666,15595986,7917023,494949
0400000US18,18,Indiana,3321,Forging and stamping,2012,1,103,57,5610,248755,4473,9168,178291,1087227,1819718,729716,56375
0400000US18,18,Indiana,33211,Forging and stamping,2012,1,103,57,5610,248755,4473,9168,178291,1087227,1819718,729716,56375
0400000US18,18,Indiana,332111,Iron and steel forging,2012,0,13,8,1227,58198,979,2085,42674,261337,442179,177513,15648
0400000US18,18,Indiana,332114,Custom roll forming,2012,0,21,13,1167,D,910,1817,D,312652,437420,119601,19546
0400000US18,18,Indiana,332117,Powder metallurgy part manufacturing,2012,4,5,4,f,46928,D,D,34291,D,D,D,D
0400000US18,18,Indiana,332119,"Metal crown, closure, and other metal stamping (except automotive)",2012,0,63,31,2256,99441,1840,3549,72414,378427,643476,270186,16536
0400000US18,18,Indiana,3322,Cutlery and handtool manufacturing,2012,0,26,9,598,24309,426,815,14859,50456,D,70517,2214
0400000US18,18,Indiana,33221,Cutlery and handtool manufacturing,2012,0,26,9,598,24309,426,815,14859,50456,D,70517,2214
0400000US18,18,Indiana,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",2012,0,5,1,101,3977,D,133,2429,D,D,D,D
0400000US18,18,Indiana,332216,Saw blade and handtool manufacturing,2012,0,21,8,497,20332,D,682,12430,D,D,D,D
0400000US18,18,Indiana,3323,Architectural and structural metals manufacturing,2012,1,319,124,11051,474105,8286,17348,306885,1419116,2560708,1138529,54529
0400000US18,18,Indiana,33231,Plate work and fabricated structural product manufacturing,2012,2,137,53,4196,209159,2849,5966,127724,758420,1276267,510655,23511
0400000US18,18,Indiana,332311,Prefabricated metal building and component manufacturing,2012,1,12,8,763,42715,442,962,21392,169115,265616,94435,1095
0400000US18,18,Indiana,332312,Fabricated structural metal manufacturing,2012,2,84,30,2579,132206,1737,3728,82716,537622,886219,342665,16288
0400000US18,18,Indiana,332313,Plate work manufacturing,2012,3,41,15,855,34238,671,1276,23616,51683,124432,73555,6128
0400000US18,18,Indiana,33232,Ornamental and architectural metal products manufacturing,2012,1,182,71,6855,264946,5437,11382,179161,660696,1284441,627874,31018
0400000US18,18,Indiana,332321,Metal window and door manufacturing,2012,0,25,12,1787,56399,1550,3462,41382,151371,276245,125810,4376
0400000US18,18,Indiana,332322,Sheet metal work manufacturing,2012,1,119,48,4449,185447,3404,6992,122347,455326,892444,440273,24225
0400000US18,18,Indiana,332323,Ornamental and architectural metal work manufacturing,2012,2,38,11,619,23100,483,928,15432,53999,115752,61791,2417
0400000US18,18,Indiana,3324,"Boiler, tank, and shipping container manufacturing",2012,0,40,23,2134,115192,1586,3519,75715,647266,1012861,365069,21769
0400000US18,18,Indiana,33241,Power boiler and heat exchanger manufacturing,2012,0,4,3,188,7460,115,236,4493,15858,D,12455,634
0400000US18,18,Indiana,332410,Power boiler and heat exchanger manufacturing,2012,0,4,3,188,7460,115,236,4493,15858,D,12455,634
0400000US18,18,Indiana,33242,Metal tank (heavy gauge) manufacturing,2012,0,19,12,1008,49476,798,1764,33904,82317,D,149370,6973
0400000US18,18,Indiana,332420,Metal tank (heavy gauge) manufacturing,2012,0,19,12,1008,49476,798,1764,33904,82317,D,149370,6973
0400000US18,18,Indiana,33243,"Metal can, box, and other metal container (light gauge) manufacturing",2012,0,17,8,938,58256,673,1519,37318,549091,751046,203244,14162
0400000US18,18,Indiana,332431,Metal can manufacturing,2012,0,4,3,431,D,358,D,D,437040,D,D,D
0400000US18,18,Indiana,332439,Other metal container manufacturing,2012,1,13,5,506,D,314,D,D,112051,D,D,D
0400000US18,18,Indiana,3325,Hardware manufacturing,2012,2,19,8,2037,90938,1493,2937,50917,360692,D,442954,7124
0400000US18,18,Indiana,33251,Hardware manufacturing,2012,2,19,8,2037,90938,1493,2937,50917,360692,D,442954,7124
0400000US18,18,Indiana,332510,Hardware manufacturing,2012,2,19,8,2037,90938,1493,2937,50917,360692,D,442954,7124
0400000US18,18,Indiana,3326,Spring and wire product manufacturing,2012,2,52,27,2891,108536,2214,4510,73018,307188,584491,279876,13808
0400000US18,18,Indiana,33261,Spring and wire product manufacturing,2012,2,52,27,2891,108536,2214,4510,73018,307188,584491,279876,13808
0400000US18,18,Indiana,332613,Spring manufacturing,2012,1,21,11,1158,54651,930,2038,38010,142015,292502,153350,8974
0400000US18,18,Indiana,332618,Other fabricated wire product manufacturing,2012,3,31,16,1733,53885,1284,2472,35008,165173,291989,126526,4834
0400000US18,18,Indiana,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",2012,1,751,185,13697,607006,10618,21419,430251,1192805,2677830,1514677,152586
0400000US18,18,Indiana,33271,Machine shops,2012,2,597,104,7082,320804,5262,10576,218980,411067,1094408,694169,70918
0400000US18,18,Indiana,332710,Machine shops,2012,2,597,104,7082,320804,5262,10576,218980,411067,1094408,694169,70918
0400000US18,18,Indiana,33272,"Turned product and screw, nut, and bolt manufacturing",2012,0,154,81,6616,286202,5357,10843,211271,781738,1583422,820508,81668
0400000US18,18,Indiana,332721,Precision turned product manufacturing,2012,0,123,60,4590,191833,3780,7597,144056,319199,804418,493367,50665
0400000US18,18,Indiana,332722,"Bolt, nut, screw, rivet, and washer manufacturing",2012,0,31,21,2025,94369,1576,3246,67215,462539,779004,327141,31003
0400000US18,18,Indiana,3328,"Coating, engraving, heat treating, and allied activities",2012,0,228,95,7477,356300,6054,12102,262195,1269789,2900097,1740880,79379
0400000US18,18,Indiana,33281,"Coating, engraving, heat treating, and allied activities",2012,0,228,95,7477,356300,6054,12102,262195,1269789,2900097,1740880,79379
0400000US18,18,Indiana,332811,Metal heat treating,2012,0,48,24,2218,123169,1672,3462,88719,706364,D,538633,40189
0400000US18,18,Indiana,332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",2012,0,102,41,3201,152615,2716,5290,117519,366805,D,980571,29087
0400000US18,18,Indiana,332813,"Electroplating, plating, polishing, anodizing, and coloring",2012,1,78,30,2058,80516,1666,3350,55957,196620,D,221676,10103
0400000US18,18,Indiana,3329,Other fabricated metal product manufacturing,2012,1,192,89,9404,453075,6961,14168,270354,1477127,3101746,1634805,107165
0400000US18,18,Indiana,33291,Metal valve manufacturing,2012,0,35,21,3083,155588,2124,4360,84290,632439,1464527,836958,50840
0400000US18,18,Indiana,332911,Industrial valve manufacturing,2012,1,10,6,872,49914,646,1339,D,D,D,D,D
0400000US18,18,Indiana,332912,Fluid power valve and hose fitting manufacturing,2012,0,13,7,1172,58030,754,1528,27076,305903,542299,240781,40058
0400000US18,18,Indiana,332913,Plumbing fixture fitting and trim manufacturing,2012,0,8,6,613,25645,D,889,14239,160511,552046,392535,D
0400000US18,18,Indiana,332919,Other metal valve and pipe fitting manufacturing,2012,0,4,2,427,21999,D,604,D,D,D,D,D
0400000US18,18,Indiana,33299,All other fabricated metal product manufacturing,2012,2,157,68,6321,297487,4837,9808,186064,844688,1637219,797847,56325
0400000US18,18,Indiana,332991,Ball and roller bearing manufacturing,2012,3,13,11,1892,100539,1508,3164,71311,259243,554413,296464,19677
0400000US18,18,Indiana,332996,Fabricated pipe and pipe fitting manufacturing,2012,1,22,11,952,D,755,1512,32589,D,D,D,D
0400000US18,18,Indiana,332999,All other miscellaneous fabricated metal product manufacturing,2012,2,118,46,3467,148569,2571,5132,82164,511814,910360,402874,32616
0400000US18,18,Indiana,333,Machinery manufacturing,2012,1,827,327,34838,1794285,24104,48152,1019882,8030306,13696477,5608843,287218
0400000US18,18,Indiana,3331,"Agriculture, construction, and mining machinery manufacturing",2012,2,76,34,3615,184209,2466,4926,95025,647239,1206824,546435,24463
0400000US18,18,Indiana,33311,Agricultural implement manufacturing,2012,3,42,19,1934,93692,1309,2530,49888,381780,751607,356977,12158
0400000US18,18,Indiana,333111,Farm machinery and equipment manufacturing,2012,3,35,16,1625,80656,1113,2136,43562,347234,D,327702,10934
0400000US18,18,Indiana,333112,Lawn and garden tractor and home lawn and garden equipment manufacturing,2012,3,7,3,309,13036,196,394,6326,34546,D,29275,1224
0400000US18,18,Indiana,33312,Construction machinery manufacturing,2012,3,24,9,1201,60034,908,1873,33355,194342,D,134135,10804
0400000US18,18,Indiana,333120,Construction machinery manufacturing,2012,3,24,9,1201,60034,908,1873,33355,194342,D,134135,10804
0400000US18,18,Indiana,33313,Mining and oil and gas field machinery manufacturing,2012,0,10,6,481,30483,250,523,11782,71117,D,55323,1501
